,source,target,weight
26135,lack,action,1
26136,lack,communication,1
26137,lack,detection,1
26138,lack,association,2
26139,lack,training,2
26140,lack,awareness,2
26141,lack,uniform,1
26142,lack,relationship,1
26143,lack,hygienic,1
26144,lack,language,1
26145,lack,organizational,1
26146,lack,legislative,1
26147,lack,humanity,1
26148,lack,ea,1
26149,lack,staff,1
26150,lack,incorporation,1
26151,lack,efficient,1
26152,lack,consistency,1
26153,lack,income,2
26154,lack,home,2
26155,lack,appropriate,1
26156,lack,communitybased,1
26157,lack,causal,1
26158,lack,surrogates,1
26159,lack,insight,1
26160,lack,gender,1
26161,empirical,evidence,2
26162,empirical,ethnographic,1
26163,empirical,research,4
26164,empirical,findings,1
26165,empirical,support,1
26166,empirical,studies,2
26167,empirical,model,1
26168,empirical,data,1
26169,empirical,analysis,1
26170,assume,traditional,1
26171,ascribed,strengths,1
26172,honor,respect,1
26173,honor,ones,1
26174,honor,dignity,1
26175,degree,protection,1
26176,degree,cognitive,1
26177,degree,loneliness,1
26178,degree,abuse,1
26179,degree,forms,1
26180,degree,disability,1
26181,degree,elder,1
26182,degree,dysfunction,1
26183,degree,independence,1
26184,degree,mistreatment,1
26185,malay,version,2
26186,version,modified,2
26187,version,focus,1
26188,version,160,1
26189,version,31,1
26190,version,23,1
26191,version,article,1
26192,version,53,1
26193,version,questionnaire,1
26194,version,vulnerability,1
26195,version,vass,2
26196,version,scale,1
26197,version,caregiver,2
26198,version,case,2
26199,version,important,1
26200,version,hwaleksengstock,2
26201,version,hseast,4
26202,version,22,1
26203,version,developed,1
26204,version,answered,1
26205,version,valid,1
26206,version,conflict,1
26207,modified,conflict,5
26208,modified,cts,2
26209,modified,doublebarreled,1
26210,modified,sackett,1
26211,modified,amstar2,1
26212,modified,types,1
26213,modified,systems,1
26214,modified,version,1
26215,modified,delphi,1
26216,conflict,tactics,7
26217,conflict,tactic,4
26218,conflict,romantic,1
26219,conflict,abusers,1
26220,conflict,accusations,1
26221,conflict,stressor,1
26222,conflict,examine,1
26223,conflict,abuse,4
26224,conflict,1,1
26225,conflict,nontraditional,1
26226,conflict,dementia,1
26227,conflict,resource,1
26228,conflict,entitlement,1
26229,conflict,reducing,1
26230,conflict,organisational,1
26231,conflict,residents,1
26232,conflict,purpose,1
26233,conflict,grounded,1
26234,conflict,findings,1
26235,conflict,setting,1
26236,conflict,livelihoods,1
26237,tactics,scale,8
26238,mmctsean,validation,1
26239,validation,methodological,1
26240,validation,concerning,1
26241,validation,needed,1
26242,validation,reagerap,1
26243,validation,questionnaire,1
26244,validation,testing,1
26245,validation,study,3
26246,validation,lessons,1
26247,validation,establish,1
26248,validation,case,1
26249,validation,futilehoping,1
26250,validation,oniie,1
26251,validation,influence,1
26252,validation,reageras,1
26253,validation,recommended,1
26254,validation,provided,1
26255,methodological,challenges,2
26256,methodological,shortcomings,2
26257,methodological,quality,2
26258,methodological,approach,1
26259,methodological,characteristics,1
26260,methodological,evidence,1
26261,methodological,heterogeneity,1
26262,methodological,framework,1
26263,methodological,approaches,1
26264,inquiry,elder,1
26265,inquiry,broader,1
26266,inquiry,cultural,1
26267,inquiry,training,1
26268,ean,lack,3
26269,ean,quickly,1
26270,ean,taking,1
26271,ean,compliance,1
26272,ean,identified,2
26273,ean,recognition,1
26274,ean,affects,1
26275,ean,risk,3
26276,ean,article,1
26277,ean,goes,1
26278,ean,390,1
26279,ean,measured,1
26280,ean,immediately,1
26281,ean,coexisting,1
26282,ean,need,1
26283,ean,growing,1
26284,ean,sleep,1
26285,ean,determined,2
26286,ean,hidden,1
26287,ean,148,1
26288,ean,doctors,1
26289,ean,exhibited,1
26290,ean,national,1
26291,ean,research,1
26292,ean,occurrence,1
26293,ean,healthcare,1
26294,ean,improve,1
26295,ean,cases,2
26296,ean,education,1
26297,ean,educational,1
26298,ean,likely,1
26299,ean,healthconsequencesare,1
26300,ean,outcomes,3
26301,ean,victims,4
26302,ean,subtypesneglectand,1
26303,ean,contribute,1
26304,ean,wellbeing,1
26305,ean,measures,1
26306,ean,survey,1
26307,ean,selected,1
26308,ean,lower,1
26309,ean,perceptions,1
26310,ean,malaysian,1
26311,ean,crosssectional,1
26312,ean,applied,1
26313,ean,rate,1
26314,ean,observed,1
26315,ean,judicial,1
26316,ean,terms,1
26317,ean,62,1
26318,ean,chronic,2
26319,ean,abused,1
26320,ean,lead,1
26321,ean,potentially,1
26322,demonstrates,diverse,1
26323,demonstrates,knowledge,1
26324,demonstrates,core,1
26325,demonstrates,viability,1
26326,demonstrates,gaps,1
26327,demonstrates,research,1
26328,demonstrates,ways,1
26329,demonstrates,concurrent,1
26330,demonstrates,central,1
26331,demonstrates,individual,1
26332,demonstrates,existence,1
26333,demonstrates,particular,1
26334,demonstrates,emotional,1
26335,cts,versions,1
26336,cts,developed,1
26337,cts,use,1
26338,versions,common,1
26339,versions,assessed,1
26340,versions,better,1
26341,versions,arm,1
26342,versions,online,1
26343,malaysian,elder,4
26344,malaysian,context,2
26345,malaysian,population,1
26346,malaysian,national,1
26347,malaysian,district,1
26348,malaysian,older,1
26349,malaysian,data,1
26350,malaysian,perspective,1
26351,maestro,utilized,1
26352,maestro,populationbased,1
26353,maestro,study,1
26354,maestro,cohort,1
26355,ireland,nseai,1
26356,ireland,criticized,1
26357,nseai,article,1
26358,validate,malay,1
26359,validate,support,1
26360,validate,caregiver,1
26361,validate,oral,1
26362,validate,reageras,1
26363,malayspeaking,populations,1
26364,southeast,asia,2
26365,southeast,area,1
26366,asia,highlighting,1
26367,asia,information,1
26368,highlighting,practical,1
26369,highlighting,need,1
26370,highlighting,mediating,1
26371,practical,methodological,1
26372,practical,training,1
26373,practical,guidance,2
26374,practical,nurse,1
26375,practical,studies,1
26376,practical,challenges,2
26377,practical,tool,1
26378,practical,review,1
26379,practical,developments,1
26380,practical,implications,3
26381,practical,realities,1
26382,practical,ways,1
26383,practical,prevention,1
26384,practical,elements,1
26385,practical,realistic,1
26386,encountered,process,1
26387,encountered,project,1
26388,encountered,older,1
26389,encountered,elder,3
26390,encountered,keywords,1
26391,encountered,elderly,1
26392,encountered,efforts,1
26393,encountered,ean,1
26394,encountered,cases,1
26395,collected,1927,1
26396,collected,questionnaire,1
26397,collected,pre,1
26398,collected,selfadministered,1
26399,collected,reports,1
26400,collected,regression,1
26401,collected,11,1
26402,collected,facetoface,2
26403,collected,emergency,1
26404,collected,structured,2
26405,collected,demographic,2
26406,collected,data,3
26407,collected,semistructured,1
26408,collected,nationally,1
26409,collected,addition,1
26410,collected,life,1
26411,collected,analyzed,1
26412,collected,2012,1
26413,collected,ean,1
26414,collected,interviewer,1
26415,collected,hierarchical,1
26416,collected,948,1
26417,collected,questionnaires,1
26418,collected,indepth,3
26419,collected,baseline,1
26420,collected,400,1
26421,collected,field,1
26422,collected,consecutively,1
26423,collected,nurses,1
26424,collected,months,1
26425,collected,elder,2
26426,collected,69,1
26427,collected,different,2
26428,collected,april,1
26429,collected,medical,1
26430,collected,caregivers,1
26431,collected,personal,1
26432,collected,included,1
26433,collected,23,1
26434,collected,20112013,1
26435,collected,250,1
26436,collected,february,1
26437,collected,2011,1
26438,collected,subsequent,1
26439,collected,training,1
26440,collected,10362,1
26441,collected,382,1
26442,1927,older,2
26443,1927,interviewed,1
26444,1927,respondents,1
26445,lived,kuala,1
26446,lived,experiences,5
26447,lived,425,1
26448,lived,near,1
26449,lived,experience,2
26450,lived,perpetrator,1
26451,lived,unsafe,1
26452,lived,client,1
26453,kuala,pilah,8
26454,kuala,lumpur,1
26455,pilah,district,6
26456,pilah,multistage,1
26457,pilah,negeri,1
26458,pilah,n,1
26459,district,preliminary,1
26460,district,negeri,4
26461,district,sri,1
26462,district,study,1
26463,district,kuala,1
26464,district,attorneys,2
26465,district,columbia,1
26466,district,nepal,1
26467,district,health,1
26468,district,bangladesh,3
26469,district,officials,1
26470,district,nursing,6
26471,district,nurses,2
26472,preliminary,data,1
26473,preliminary,analysis,1
26474,preliminary,step,1
26475,preliminary,screening,1
26476,preliminary,research,1
26477,preliminary,evidence,2
26478,preliminary,scale,1
26479,preliminary,findings,1
26480,preliminary,tool,1
26481,preliminary,survey,1
26482,preliminary,validity,1
26483,led,dropping,1
26484,led,enhanced,1
26485,led,provictim,1
26486,led,reported,1
26487,led,heightened,1
26488,led,dependance,1
26489,led,consideration,1
26490,led,greater,1
26491,led,advancements,1
26492,led,main,1
26493,led,discovery,1
26494,led,psychological,1
26495,led,conflicts,1
26496,led,overall,1
26497,led,concept,1
26498,led,development,1
26499,led,12,1
26500,led,increased,1
26501,led,ability,1
26502,led,inter,1
26503,dropping,10,1
26504,0,variance,1
26505,variance,items,1
26506,variance,model,1
26507,variance,posttraumatic,1
26508,variance,anova,1
26509,variance,4class,1
26510,variance,539,1
26511,variance,708,1
26512,variance,cronbachs,1
26513,variance,5,1
26514,variance,robust,1
26515,variance,618,1
26516,variance,odds,1
26517,deleted,cfa,1
26518,deleted,additional,1
26519,cfa,low,1
26520,loading,indicators,1
26521,loading,050,1
26522,indicators,neglect,2
26523,indicators,indicative,1
26524,indicators,subsequently,1
26525,indicators,predictive,1
26526,indicators,elder,2
26527,indicators,abuse,2
26528,indicators,physical,1
26529,indicators,examining,1
26530,indicators,vulnerability,1
26531,indicators,presented,1
26532,indicators,frequently,1
26533,indicators,provide,1
26534,indicators,victimidentified,1
26535,indicators,senior,1
26536,indicators,fe,1
26537,indicators,multi,1
26538,indicators,overall,1
26539,indicators,address,1
26540,indicators,qis,1
26541,indicators,quality,1
26542,indicators,high,1
26543,indicators,guided,1
26544,composite,factor,1
26545,collinearity,final,1
26546,final,scale,2
26547,final,13,1
26548,final,sample,1
26549,final,version,3
26550,final,criteria,1
26551,final,recommendation,1
26552,final,analysis,1
26553,final,substantiation,1
26554,final,report,1
26555,final,inclusion,1
26556,acceptable,reliability,1
26557,acceptable,cronbachs,1
26558,acceptable,elder,1
26559,acceptable,p000,1
26560,acceptable,psychometric,1
26561,validity,tool,1
26562,validity,dimensions,1
26563,validity,potential,1
26564,validity,drs,1
26565,validity,parametric,1
26566,validity,ensured,1
26567,validity,examine,1
26568,validity,factor,2
26569,validity,tested,3
26570,validity,selfefficacy,1
26571,validity,indicators,1
26572,validity,similar,1
26573,validity,elder,2
26574,validity,cronbachs,2
26575,validity,reliability,10
26576,validity,found,1
26577,validity,shortforms,1
26578,validity,concluded,1
26579,validity,internal,1
26580,validity,item,1
26581,validity,questionnaire,1
26582,validity,conducted,1
26583,validity,polish,1
26584,validity,psychometric,1
26585,validity,professional,1
26586,validity,good,1
26587,validity,analyzed,1
26588,validity,measures,1
26589,validity,estimates,2
26590,validity,study,2
26591,validity,turkish,1
26592,validity,cultural,1
26593,validity,ttest,1
26594,validity,discriminant,1
26595,validity,explored,1
26596,validity,iranian,1
26597,validity,brief,1
26598,validity,fair,1
26599,validity,carried,1
26600,validity,cuist,1
26601,validity,hwaleksengstock,1
26602,validity,evidence,1
26603,validity,feasibility,2
26604,validity,risk,1
26605,validity,versions,1
26606,assist,assessing,1
26607,assist,future,1
26608,assist,determining,1
26609,assist,victims,1
26610,assist,development,1
26611,assist,older,1
26612,assist,neglected,1
26613,assist,tools,1
26614,assist,victim,1
26615,assist,residents,1
26616,assist,family,1
26617,assist,clinicians,1
26618,assist,psychologically,1
26619,assist,investigative,1
26620,quickly,conveniently,1
26621,quickly,beneficial,1
26622,conveniently,assist,1
26623,researches,ean,1
26624,taking,account,2
26625,taking,average,1
26626,taking,regular,1
26627,taking,consideration,2
26628,taking,place,1
26629,taking,home,1
26630,taking,appropriate,1
26631,taking,care,1
26632,taking,money,1
26633,arise,measurement,1
26634,arise,providing,1
26635,arise,working,1
26636,arise,clinical,1
26637,china,scale,1
26638,china,measure,1
26639,china,completed,1
26640,china,randomly,1
26641,china,brazil,1
26642,china,longitudinal,1
26643,china,collected,1
26644,china,effects,1
26645,china,drawn,1
26646,china,prevalence,1
26647,china,understudied,1
26648,china,participants,1
26649,china,caregivers,1
26650,china,participated,1
26651,china,assess,1
26652,china,participatory,2
26653,china,identify,1
26654,china,prc,1
26655,china,accelerated,1
26656,china,affected,1
26657,china,covid19,1
26658,china,increased,1
26659,psychometric,properties,19
26660,psychometric,evaluation,2
26661,psychometric,quality,2
26662,psychometric,property,1
26663,instruments,developed,1
26664,instruments,identify,1
26665,instruments,cultural,1
26666,instruments,measuring,1
26667,instruments,focus,1
26668,instruments,assessing,1
26669,instruments,aid,1
26670,instruments,lack,1
26671,instruments,state,1
26672,instruments,sexual,1
26673,instruments,residental,1
26674,present,limitations,1
26675,present,ultrahigh,1
26676,present,allowed,1
26677,present,found,1
26678,present,important,1
26679,present,study,26
26680,present,cases,2
26681,present,exploratory,1
26682,present,single,1
26683,present,findings,4
26684,present,nrw80,1
26685,present,health,1
26686,present,general,1
26687,present,future,3
26688,present,mock,1
26689,present,research,2
26690,present,distinct,1
26691,present,model,1
26692,present,meeting,1
26693,present,everyday,1
26694,present,work,3
26695,present,author,1
26696,present,literature,1
26697,present,motives,1
26698,present,case,1
26699,present,form,1
26700,present,variety,1
26701,present,knowledge,1
26702,present,showing,1
26703,present,issue,1
26704,present,sample,1
26705,present,fractures,1
26706,present,complex,1
26707,present,data,1
26708,present,2,1
26709,present,review,1
26710,present,interview,1
26711,present,plans,1
26712,limitations,instrument,1
26713,limitations,access,1
26714,limitations,use,1
26715,limitations,25,1
26716,limitations,future,1
26717,limitations,vulnerabilities,1
26718,limitations,sample,1
26719,limitations,research,1
26720,limitations,data,1
26721,limitations,organisational,1
26722,limitations,resources,1
26723,limitations,dominance,1
26724,limitations,community,1
26725,limitations,vulnerable,1
26726,involved,components,1
26727,involved,incur,1
26728,involved,investigating,1
26729,involved,171,1
26730,involved,genderbased,1
26731,involved,obtained,1
26732,involved,caring,1
26733,involved,abuse,1
26734,involved,polyvictimization,1
26735,involved,community,1
26736,involved,useful,1
26737,involved,228,1
26738,involved,women,1
26739,involved,rrem,1
26740,involved,supporting,1
26741,involved,integrating,1
26742,involved,managing,1
26743,involved,molestation,1
26744,involved,death,1
26745,involved,half,1
26746,involved,187,1
26747,components,1,1
26748,components,spiritual,1
26749,components,provided,1
26750,components,definition,1
26751,components,prevention,1
26752,components,potential,1
26753,components,like,1
