Feature,Interaction Features,Contribution Importance
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,0.00072601676
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,-0.0006409915
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,-0.00059064873
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,-0.0005799824
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ6. 귀하께서는 건강에 자신 있습니까?_3,-0.0005691005
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,-0.00055196194
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,취약계층,-0.0005160867
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.0005061443
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.00040627335
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.0003976573
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,0.00034450262
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,경활상태,0.00032057226
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-0.00030709742
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_2.0,-0.00022624464
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (6) 시민참여교육,0.00022583213
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.00022202385
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-5) 참여목적__(3)직업능력향상교육_1,0.00018842513
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-0.00018449688
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-0.00016926309
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,-0.00015162639
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,-0.00015098893
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-0.00014247233
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,0.000111194306
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,Year,0.00010821616
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00010757887
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,만 연령,-0.000101242134
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,-9.9542514e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,연령별(1),8.315937e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_2.0,7.238748e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,6.53296e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-6) 연간참여시간__(3)직업능력향상교육_1,-4.861225e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-3) 기관 유형__(3)직업능력향상교육_1,-4.437982e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,학습 지향 평균,-3.8297694e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,3.67274e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,3.597418e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),2.2221162e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,-2.1781594e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ3. 몇 명과 함께 지내고 있습니까?__명,-2.1532176e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,1.8965537e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,1.6063332e-05
문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,DQ7. 귀하의 주된 소득원천은 무엇입니까?_5,2.5885963e-06
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A2-5) 참여목적__(3)직업능력향상교육_1,0.007954454
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,0.0069567063
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-0.0059966384
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.004311175
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,0.0042894813
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,-0.0026273201
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A2-6) 연간참여시간__(3)직업능력향상교육_1,-0.0025800045
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.0021741984
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (4)인문교양교육,0.0019777147
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,0.0018562209
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,만 연령,-0.0016977303
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_1.0,0.0016550651
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,학습 지향 평균,0.001265623
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.0010859001
문A2-2) 프로그램 형태__(3)직업능력향상교육_1,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,0.0010097391
