,source,target,weight,Category
24099,adapt,training,1,social science
24100,training,wider,1,social science
24101,audience,wider,1,social science
24102,audience,increase,1,social science
24103,increase,public,1,social science
24104,awareness,public,2,social science
24105,abuse,awareness,2,social science
24106,francis,reportimplications,1,social science
24107,oral,reportimplications,1,social science
24108,care,oral,1,social science
24109,elderly,oral,1,social science
24110,health,oral,1,social science
24111,essential,health,1,social science
24112,essential,neglected,1,social science
24113,aspect,neglected,1,social science
24114,aspect,care,1,social science
24115,mouth,population,1,social science
24116,free,mouth,1,social science
24117,free,pain,1,social science
24118,disease,pain,1,social science
24119,disease,functional,1,social science
24120,comfortable,functional,1,social science
24121,aesthetic,comfortable,1,social science
24122,aesthetic,improves,1,social science
24123,improves,quality,1,social science
24124,following,life,1,social science
24125,following,shocking,1,social science
24126,reports,shocking,1,social science
24127,patient,reports,1,social science
24128,neglect,patient,2,social science
24129,abuse,published,1,social science
24130,francis,published,1,social science
24131,francis,report,2,social science
24132,dental,report,1,social science
24133,dental,profession,1,social science
24134,acknowledge,profession,1,social science
24135,acknowledge,longstanding,1,social science
24136,deficiencies,longstanding,1,social science
24137,deficiencies,provision,1,social science
24138,oral,provision,1,social science
24139,healthcare,oral,2,social science
24140,elderly,healthcare,1,social science
24141,elderly,residing,2,social science
24142,care,residing,1,social science
24143,homes,hospitals,2,social science
24144,home,hospitals,1,social science
24145,home,support,1,social science
24146,support,universal,1,social science
24147,goal,universal,1,social science
24148,goal,improve,1,social science
24149,population,provision,1,social science
24150,developing,population,1,social science
24151,developing,greater,1,social science
24152,greater,understanding,2,social science
24153,overcoming,understanding,1,social science
24154,multifactorial,overcoming,1,social science
24155,barriers,multifactorial,1,social science
24156,barriers,care,1,social science
24157,article,care,2,social science
24158,article,highlight,1,social science
24159,highlight,key,1,social science
24160,features,key,3,social science
24161,features,francis,1,social science
24162,report,significance,1,social science
24163,context,significance,1,social science
24164,context,oral,1,social science
24165,healthcare,provision,1,social science
24166,elderly,provision,1,social science
24167,elder,mortality,1,social science
24168,rural,victims,1,social science
24169,malaysia,twoyear,1,social science
24170,populationbased,twoyear,1,social science
24171,descriptive,populationbased,2,social science
24172,descriptive,study,2,social science
24173,study,study,4,social science
24174,aims,describing,1,social science
24175,describing,mortality,1,social science
24176,mortality,reported,1,social science
24177,experiences,rural,1,social science
24178,malaysia,populationbased,1,social science
24179,multistage,study,1,social science
24180,method,older,1,social science
24181,adults,kuala,1,social science
24182,n,pilah,1,social science
24183,1927,n,1,social science
24184,1927,interviewed,1,social science
24185,interviewed,november,1,social science
24186,2013,november,1,social science
24187,2013,2014,1,social science
24188,2014,mortality,1,social science
24189,mortality,traced,1,social science
24190,2,traced,1,social science
24191,national,years,1,social science
24192,database,department,1,social science
24193,database,overall,1,social science
24194,139,overall,1,social science
24195,139,72,1,social science
24196,72,respondents,1,social science
24197,died,respondents,1,social science
24198,96,died,1,social science
24199,96,abuse,1,social science
24200,died,victims,1,social science
24201,compared,died,1,social science
24202,124,compared,1,social science
24203,124,70,1,social science
24204,70,abused,1,social science
24205,abused,mortality,1,social science
24206,highest,mortality,1,social science
24207,financial,highest,1,social science
24208,13,abuse,1,social science
24209,13,followed,1,social science
24210,followed,psychological,3,social science
24211,108,abuse,1,social science
24212,108,doseresponse,1,social science
24213,doseresponse,relationship,1,social science
24214,mortality,relationship,1,social science
24215,clustering,mortality,1,social science
24216,abuse,clustering,1,social science
24217,7,77,1,social science
24218,140,77,1,social science
24219,140,abuse,1,social science
24220,type,types,1,social science
24221,respectively,types,1,social science
24222,abuse,respectively,1,social science
24223,40,victims,1,social science
24224,40,deaths,1,social science
24225,deaths,illdefined,1,social science
24226,causes,illdefined,1,social science
24227,33,causes,1,social science
24228,33,respiratoryrelated,1,social science
24229,27,respiratoryrelated,1,social science
24230,27,cardiovascular,1,social science
24231,cardiovascular,metabolic,1,social science
24232,metabolic,origin,1,social science
24233,origin,results,1,social science
24234,abuse,link,2,social science
24235,abuse,mortality,1,social science
24236,death,mortality,1,social science
24237,death,proportions,1,social science
24238,proportions,varied,1,social science
24239,according,varied,1,social science
24240,abuse,according,2,social science
24241,gender,subtypes,1,social science
24242,norwegian,police,1,social science
24243,police,victims,1,social science
24244,abuse,close,2,social science
24245,close,familial,1,social science
24246,familial,relationships,1,social science
24247,recent,relationships,1,social science
24248,decades,recent,1,social science
24249,decades,domestic,1,social science
24250,violence,violence,1,social science
24251,violence,women,5,social science
24252,child,women,1,social science
24253,abuse,received,1,social science
24254,attention,media,1,social science
24255,media,political,1,social science
24256,discourse,political,1,social science
24257,discourse,social,1,social science
24258,adults,arouses,1,social science
24259,arouses,limited,1,social science
24260,interest,limited,1,social science
24261,government,interest,1,social science
24262,action,government,2,social science
24263,action,domestic,1,social science
24264,police,violence,1,social science
24265,guidance,police,1,social science
