,source,target,weight
18320,subjective,wellbeing,1
18321,loneliness,subjective,1
18322,loneliness,sense,1
18323,control,sense,2
18324,control,ones,1
18325,life,ones,1
18326,broader,life,1
18327,broader,outlook,1
18328,life,outlook,1
18329,life,recently,1
18330,2022,recently,1
18331,2022,collected,1
18332,collected,ean,1
18333,ean,survey,1
18334,fielded,survey,1
18335,fielded,homedwelling,1
18336,homedwelling,residents,1
18337,czech,residents,1
18338,czech,republic,1
18339,aged,republic,1
18340,65,results,1
18341,clear,results,1
18342,clear,relationship,1
18343,ean,selected,1
18344,outcomes,selected,1
18345,controlling,outcomes,1
18346,controlling,sets,1
18347,potential,sets,1
18348,modifying,potential,1
18349,confounding,modifying,1
18350,confounding,factors,1
18351,factors,indicates,1
18352,indicates,relationship,1
18353,relationship,substantial,1
18354,direct,substantial,1
18355,direct,weak,1
18356,indirect,weak,1
18357,controls,indirect,1
18358,controls,variables,1
18359,related,variables,2
18360,disadvantage,related,1
18361,disadvantage,health,1
18362,health,income,1
18363,dependency,income,1
18364,dependency,history,1
18365,abuse,partly,1
18366,account,partly,1
18367,account,link,1
18368,outcomes,relation,1
18369,heightened,relation,1
18370,ean,lower,1
18371,lower,wellbeing,1
18372,dissemination,strategies,2
18373,dissemination,edhospital,1
18374,edhospital,elder,1
18375,model,team,1
18376,interdisciplinary,model,1
18377,departmenthospitalbased,teams,1
18378,improve,model,1
18379,institutions,mistreatment,1
18380,institutions,weill,1
18381,cornell,medicinenewyorkpresbyterian,1
18382,hospital,medicinenewyorkpresbyterian,1
18383,hospital,university,1
18384,colorado,university,1
18385,anschutz,colorado,1
18386,anschutz,medical,1
18387,campus,medical,1
18388,campus,launched,1
18389,launched,programs,1
18390,exploring,programs,1
18391,exploring,multiple,1
18392,multiple,strategies,2
18393,dissemination,effective,1
18394,include,strategies,2
18395,1,include,1
18396,1,program,2
18397,evaluation,research,1
18398,2,research,1
18399,2,framing,1
18400,framing,new,1
18401,geriatric,model,1
18402,3,care,1
18403,3,understanding,1
18404,existing,understanding,1
18405,existing,incentives,1
18406,health,incentives,1
18407,health,systems,2
18408,eds,systems,1
18409,align,hospitals,1
18410,4,align,1
18411,4,connecting,1
18412,connecting,ongoing,1
18413,edhospital,ongoing,1
18414,edhospital,initiatives,1
18415,5,initiatives,1
18416,5,identifying,1
18417,collaborating,identifying,1
18418,collaborating,communities,1
18419,communities,strong,1
18420,elder,strong,1
18421,response,want,1
18422,integrate,want,1
18423,edhospital,integrate,1
18424,6,edhospital,1
18425,6,developing,1
18426,developing,making,1
18427,easily,making,1
18428,accessible,easily,1
18429,accessible,highquality,1
18430,comprehensive,highquality,1
18431,comprehensive,protocols,1
18432,protocols,training,1
18433,materials,training,1
18434,7,materials,1
18435,7,offering,1
18436,offering,technical,1
18437,assistance,technical,1
18438,assistance,support,1
18439,8,support,1
18440,8,communications,1
18441,communications,outreach,1
18442,outreach,raise,1
18443,9,awareness,1
18444,9,existing,1
18445,existing,framework,1
18446,framework,inform,2
18447,implementation,inform,1
18448,implementation,new,2
18449,hospitals,new,1
18450,health,hospitals,1
18451,united,violence,2
18452,states,status,1
18453,challenges,status,1
18454,challenges,opportunities,3
18455,interpersonal,opportunities,1
18456,includes,violence,1
18457,child,includes,1
18458,neglect,youth,1
18459,violence,youth,2
18460,intimate,violence,2
18461,abuse,affects,1
18462,affects,millions,1
18463,millions,residents,1
18464,residents,year,1
18465,surveillance,year,1
18466,surveillance,systems,2
18467,programs,systems,1
18468,address,policies,1
18469,address,violence,1
18470,lack,violence,1
18471,broad,lack,1
18472,broad,crosssector,1
18473,collaboration,crosssector,1
18474,collaboration,limited,1
18475,awareness,limited,1
18476,awareness,effective,1
18477,prevent,violence,2
18478,describe,violence,1
18479,burden,describe,1
18480,burden,interpersonal,1
18481,explore,states,1
18482,challenges,explore,3
18483,challenges,violence,1
18484,prevention,violence,5
18485,efforts,identify,1
18486,identify,prevention,1
18487,opportunities,reviewed,1
18488,data,reviewed,1
18489,data,health,1
18490,health,law,2
18491,enforcement,surveillance,1
18492,including,systems,1
18493,including,national,1
18494,national,vital,1
18495,statistics,vital,1
18496,statistics,system,1
18497,federal,system,1
18498,bureau,investigations,1
18499,investigations,uniform,1
18500,crime,uniform,1
18501,crime,reports,1
18502,justice,reports,1
18503,departments,justice,1
18504,departments,national,1
18505,crime,national,2
18506,crime,victimization,3
18507,survey,victimization,2
18508,childrens,survey,1
18509,childrens,exposure,3
18510,national,violence,1
18511,child,national,1
18512,data,neglect,2
18513,data,system,2
18514,national,system,2
18515,survey,youth,1
18516,risk,youth,1
18517,behavior,risk,1
18518,behavior,surveillance,1
18519,surveillance,system,1
18520,electronic,national,1
18521,electronic,injury,1
18522,injury,surveillance,1
18523,surveillance,systemall,1
18524,injury,systemall,1
18525,injury,program,1
18526,homicide,program,1
18527,homicide,rates,1
18528,decreased,rates,2
18529,decreased,peak,2
18530,107,peak,1
18531,100,107,1
18532,100,persons,1
18533,1980,persons,1
18534,1980,51,1
18535,100,51,1
18536,100,2013,1
18537,2013,aggravated,1
18538,aggravated,assault,1
18539,assault,rates,1
18540,442,peak,1
18541,100,442,1
18542,100,1992,1
18543,1992,242,1
18544,100,242,1
18545,000,100,1
18546,000,2012,1
18547,2012,annually,1
18548,16000,annually,1
18549,16000,homicides,1
18550,16,million,1
18551,million,nonfatal,1
18552,assault,nonfatal,1
18553,assault,injuries,1
18554,injuries,requiring,1
18555,requiring,treatment,1
18556,emergency,treatment,2
18557,12,departments,1
18558,12,million,1
18559,adults,million,1
18560,experience,intimate,2
18561,annually,violence,1
18562,10,annually,1
18563,10,million,1
18564,children,million,1
18565,18,younger,1
18566,18,years,2
18567,form,maltreatment,1
18568,caregiver,maltreatment,1
18569,caregiver,ranging,1
18570,neglect,ranging,2
18571,abuse,small,1
18572,percentage,small,1
18573,percentage,violent,1
18574,incidents,violent,1
18575,law,reported,1
18576,enforcement,health,1
18577,child,clinicians,1
18578,child,protective,1
18579,agencies,protective,1
18580,agencies,exposure,1
18581,increases,violence,1
18582,increases,vulnerability,1
18583,broad,vulnerability,1
18584,mental,range,1
18585,life,problems,1
18586,course,example,1
18587,example,metaanalyses,1
18588,indicate,metaanalyses,1
18589,exposure,indicate,1
18590,exposure,physical,1
18591,associated,childhood,1
18592,54,associated,1
18593,54,increased,1
18594,depressive,odds,1
18595,depressive,disorder,1
18596,78,disorder,1
18597,78,increased,1
18598,odds,sexually,1
18599,sexually,transmitted,2
18600,illness,transmitted,1
18601,illness,risky,1
18602,risky,sexual,1
18603,behavior,sexual,1
18604,32,behavior,1
18605,32,increased,1
18606,obesity,odds,1
18607,obesity,rates,1
18608,vary,violence,1
18609,age,vary,1
18610,age,geographic,1
18611,geographic,location,1
18612,location,sex,1
18613,raceethnicity,sex,1
18614,raceethnicity,significant,1
18615,disparities,significant,1
18616,disparities,exist,1
18617,exist,homicide,1
18618,homicide,leading,1
18619,cause,leading,1
18620,cause,death,4
18621,death,nonhispanic,2
18622,blacks,nonhispanic,1
18623,age,blacks,1
18624,1,age,1
18625,1,44,1
18626,44,years,1
18627,common,fifth,1
18628,cause,common,1
18629,nonhispanic,whites,1
18630,age,whites,1
18631,additionally,range,1
18632,additionally,efforts,1
18633,efforts,understand,1
18634,prevent,understand,1
18635,interpersonal,respond,1
18636,neglected,violence,1
18637,degree,neglected,1
18638,degree,forms,1
18639,interconnected,violence,1
18640,individual,interconnected,1
18641,individual,level,2
18642,level,relationships,1
18643,communities,relationships,1
18644,communities,intergenerationally,1
18645,effective,intergenerationally,1
18646,effective,violence,1
18647,include,parent,1
18648,familyfocused,parent,1
18649,familyfocused,programs,1
18650,early,programs,1
18651,childhood,early,2
18652,childhood,education,1
18653,education,schoolbased,1
18654,programs,schoolbased,1
18655,programs,therapeutic,1
18656,counseling,therapeutic,1
18657,counseling,interventions,2
18658,interventions,public,1
18659,example,policy,1
18660,example,systematic,1
18661,early,review,1
18662,childhood,home,1
18663,home,visitation,1
18664,programs,visitation,1
18665,found,programs,1
18666,389,found,1
18667,389,reduction,1
18668,episodes,reduction,1
18669,child,episodes,1
18670,intervention,maltreatment,2
18671,compared,participants,1
18672,control,participants,2
18673,participants,progress,1
18674,progress,reducing,1
18675,rates,reducing,1
18676,interpersonal,rates,1
18677,significant,violence,1
18678,burden,significant,1
18679,burden,remains,1
18680,multiple,remains,1
18681,exist,strategies,1
18682,exist,improve,1
18683,improve,violence,1
18684,efforts,health,1
18685,important,providers,1
18686,important,solution,1
18687,intimate,screening,2
18688,adults,preventive,1
18689,preventive,services,4
18690,services,task,4
18691,final,force,1
18692,final,recommendation,1
18693,recommendation,statement,1
18694,intimate,statement,1
18695,abuse,ipv,1
18696,common,united,1
18697,remain,states,1
18698,remain,undetected,1
18699,addition,undetected,1
18700,addition,immediate,1
18701,effects,immediate,1
18702,effects,ipv,1
18703,injury,ipv,1
18704,death,injury,2
18705,death,health,1
18706,effects,longterm,2
18707,effects,including,1
18708,development,including,1
18709,conditions,depression,1
18710,depression,posttraumatic,1
18711,disorder,stress,2
18712,anxiety,disorder,2
18713,disorders,substance,1
18714,abuse,suicidal,1
18715,behavior,suicidal,1
18716,behavior,sexually,1
18717,infections,transmitted,1
18718,infections,unintended,1
18719,pregnancy,unintended,1
18720,chronic,pregnancy,1
18721,disabilities,pain,1
18722,disabilities,longterm,1
18723,longterm,negative,1
18724,effects,elder,2
18725,death,include,1
18726,death,higher,1
18727,nursing,risk,1
18728,adverse,placement,1
18729,adverse,psychological,1
18730,consequences,psychological,2
18731,consequences,update,1
18732,preventive,update,1
18733,force,uspstf,1
18734,2013,uspstf,1
18735,2013,recommendation,1
18736,recommendation,screening,1
18737,ipv,screening,5
18738,elder,ipv,6
18739,adults,uspstf,2
18740,commissioned,uspstf,1
18741,commissioned,review,1
18742,evidence,review,2
18743,evidence,screening,2
18744,adolescents,ipv,1
18745,adolescents,women,2
18746,elder,men,1
18747,concludes,uspstf,2
18748,concludes,moderate,1
18749,certainty,moderate,1
18750,certainty,screening,1
18751,ipv,women,5
18752,reproductive,women,2
18753,age,reproductive,2
18754,age,providing,1
18755,providing,referring,1
18756,referring,women,1
18757,screen,women,2
18758,positive,screen,2
18759,ongoing,positive,2
18760,ongoing,support,3
18761,moderate,services,1
18762,moderate,net,1
18763,adequate,benefit,1
18764,adequate,evidence,1
18765,available,evidence,5
18766,available,screening,2
18767,instruments,screening,2
18768,identify,instruments,1
18769,identify,ipv,1
18770,evidence,women,2
18771,evidence,support,2
18772,effectiveness,support,1
18773,brief,effectiveness,1
18774,brief,interventions,1
18775,interventions,provision,1
18776,information,provision,1
18777,information,referral,1
18778,options,referral,1
18779,absence,options,1
18780,absence,ongoing,1
18781,ongoing,supportive,1
18782,intervention,supportive,1
18783,components,intervention,3
18784,components,evidence,1
18785,demonstrating,evidence,1
18786,benefit,demonstrating,1
18787,benefit,ongoing,1
18788,predominantly,services,1
18789,found,predominantly,1
18790,found,studies,2
18791,pregnant,studies,1
18792,postpartum,pregnant,2
18793,postpartum,women,2
18794,benefits,women,1
18795,benefits,harms,3
18796,harms,screening,3
18797,adults,uncertain,1
18798,balance,uncertain,1
18799,balance,benefits,2
18800,determined,harms,1
18801,determined,uspstf,1
18802,recommends,uspstf,1
18803,clinicians,recommends,1
18804,clinicians,screen,1
18805,ipv,screen,1
18806,age,provide,1
18807,provide,refer,1
18808,refer,women,1
18809,b,services,1
18810,b,recommendation,1
18811,recommendation,uspstf,1
18812,concludes,current,1
18813,current,evidence,1
18814,assess,insufficient,1
18815,assess,balance,1
18816,adults,evidence,1
18817,evidence,report,1
18818,report,systematic,1
18819,preventive,review,1
18820,force,intimate,1
18821,common,result,2
18822,adverse,result,1
18823,outcomes,review,1
18824,inform,preventive,1
18825,force,medline,1
18826,cochrane,medline,1
18827,embase,library,1
18828,embase,trial,1
18829,registries,trial,1
18830,october,registries,1
18831,4,october,1
18832,2017,4,1
18833,2017,references,1
18834,experts,references,1
18835,experts,literature,1
18836,literature,surveillance,1
18837,august,surveillance,1
18838,1,august,2
18839,1,2018,1
18840,2018,englishlanguage,1
18841,englishlanguage,randomized,1
18842,clinical,trials,1
18843,rcts,studies,1
18844,evaluating,studies,1
18845,evaluating,test,1
18846,accuracy,test,2
18847,accuracy,cohort,1
18848,cohort,studies,2
18849,concurrent,studies,1
18850,concurrent,control,1
18851,assessing,group,1
18852,assessing,harms,1
18853,dual,harms,1
18854,dual,review,1
18855,review,titles,1
18856,abstracts,titles,3
18857,abstracts,fulltext,1
18858,articles,fulltext,1
18859,articles,study,1
18860,qualitative,quality,1
18861,qualitative,synthesis,1
18862,findings,synthesis,1
18863,data,findings,2
18864,data,pooled,1
18865,pooled,primarily,1
18866,heterogeneity,primarily,1
18867,heterogeneity,populations,1
18868,interventions,populations,1
18869,interventions,outcomes,1
18870,morbidity,neglect,1
18871,caused,morbidity,1
18872,abuse,caused,1
18873,abuse,test,1
18874,accuracy,harms,1
18875,harms,thirty,1
18876,studies,thirty,1
18877,included,n14959,1
18878,n14959,rcts,1
18879,n3759,rcts,1
18880,compared,n3759,1
18881,compared,ipv,1
18882,screening,screening,1
18883,found,screening,1
18884,improvements,significant,1
18885,improvements,outcomes,1
18886,eg,outcomes,1
18887,eg,ipv,1
18888,ipv,quality,1
18889,3,life,2
18890,18,3,2
18891,18,months,2
18892,2,months,1
18893,2,n935,1
18894,n935,reported,1
18895,harms,reported,1
18896,screening,studies,1
18897,assessed,studies,4
18898,assessed,tools,1
18899,detect,tools,1
18900,detect,pastyear,1
18901,current,pastyear,1
18902,current,ipv,1
18903,pastyear,women,1
18904,ipv,pastyear,1
18905,5,ipv,1
18906,5,studies,1
18907,n6331,studies,1
18908,n6331,sensitivity,1
18909,5,sensitivity,1
18910,5,tools,2
18911,ranged,tools,1
18912,65,ranged,1
18913,65,87,1
18914,87,specificity,1
18915,ranged,specificity,2
18916,80,ranged,1
18917,80,95,1
18918,95,accuracy,1
18919,5,accuracy,1
18920,4,tools,1
18921,4,studies,1
18922,n1795,studies,1
18923,detecting,n1795,1
18924,current,detecting,1
18925,abuse,current,1
18926,sensitivity,widely,1
18927,ranged,sensitivity,1
18928,46,ranged,1
18929,46,94,1
18930,38,ranged,1
18931,38,95,2
18932,95,rcts,1
18933,n6740,rcts,1
18934,evaluated,n6740,1
18935,evaluated,interventions,2
18936,interventions,women,1
18937,screendetected,women,1
18938,ipv,screendetected,1
18939,enrolling,ipv,1
18940,enrolling,pregnant,1
18941,pregnant,women,2
