date,positive,negative,neutral,sentiment score,summary
2023-05-12,1,1,0,0.0,"12일 원/달러 환율은 미국 지역은행 예금이 9.5% 줄었다고 밝혀 주식시장에서 20% 이상 폭락하고 미국 부채한도 상향 협상에 대한 경계감이 이어진 것도 위험자산 선호 심리가 부각되면서 상승 마감했다. 12일 원/달러 환율은 미국 지역은행 우려가 재부상하며 1,330원대로 출발했다."
2023-05-15,0,1,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 2.5원 오른 1,337.0원에 마감했다."
2023-05-16,0,1,0,-1.0,"16일 원/달러 환율이 상승해 1,340원선 턱밑까지 올랐다."
2023-05-17,1,0,0,1.0,17일 서울 원/달러 환율이 하락세로 마감했다.
2023-05-18,1,0,0,1.0,18일 원/달러 환율이 하락세로 마감했다.
2023-05-19,2,0,0,1.0,"19일 원/달러 환율이 하락해 1,320원대에서 마감했다. 19일 원/달러 환율이 장 초반 보합권에서 등락하고 있다."
2023-05-20,1,0,0,1.0,"원/달러 환율이 지난 19일 전주 대비 7.8원 하락한 1,326.70원에 마감했다."
2023-05-21,0,1,0,-1.0,24일 원/달러 환율이 연고점을 경신했다.
2023-05-30,0,1,0,-1.0,30일 원/달러 환율이 미국 금리 인상 우려에 상승했다.
2023-06-01,2,0,0,1.0,"1일 원/달러 환율은 미국의 채무불이행 우려가 완화된 영향으로 하락했다. 원 달러달러 환율이날 서울 외환시장에서 오전 9시 11분 현재 달러 대비 원화 환율은 전일보다 7.4원 하락한 1,319.8원이다."
2023-06-02,1,0,0,1.0,"2일 서울 외환시장에서 오전 9시 12분 현재 달러 대비 원화 환율은 전일보다 9.6원 하락한 1,312.0원이다."
2023-06-05,0,1,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일 종가보다 2.4원 오른 1,308.1원에 거래를 마쳤다."
2023-06-07,1,1,0,0.0,"7일 원/달러 환율이 1,300원대 초반에서 마감됐다. 7일 원/달러 환율이 하락해 1,290원대 후반에서 출발했다."
2023-06-08,0,1,1,-0.5,"8일 원/달러 환율이 보합권에서 마감했다. 8일 원/달러 환율이 상승해 1,300원대에서 출발했다."
2023-06-09,2,0,0,1.0,"9일 원/달러 환율이 외국인의 증시 순매수세 등의 영향으로 하락해 1,290원대 초반에서 마감했다. 9일 원/달러 환율이 달러화 약세 영향으로 1,290원대로 내려섰다."
2023-06-12,1,0,0,1.0,"12일 원/달러 환율이 소폭 하락해 1,280원대에서 마감했다."
2023-06-13,1,0,0,1.0,13일 원/달러 환율이 하락 출발했다.
2023-06-14,1,1,0,0.0,"14일 원/달러 환율은 외국인 주식 순매도와 수입 결제 수요 등으로 반등했다. 14일 원/달러 환율은 하락세로 출발했다.이날 서울 외환시장에서 오전 9시 11분 현재 달러 대비 원화 환율은 전날보다 0.4원 오른 1,271.8원이고, 원화 환율 하락 환율은 전날보다 1.4원 내린 1,270.0원에 개장해 강보합권에서 움직이고 있다."
2023-06-20,0,1,0,-1.0,"서울 외환시장에서 오전 9시 18분 현재 달러 대비 원화 환율은 전날보다 1.6원 오른 1,283.6원이다."
2023-06-26,0,2,0,-1.0,"26일 원/달러 환율이 상승해 1,300원대에서 마감했다. 26일 원/달러 환율이 장 초반 상승해 1,300원대에서 움직이고 있다."
2023-06-27,2,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 6.0원 내린 1,300.3원에 마감했다. 27일 원/달러 환율이 장 초반 강보합권에서 등락하고 있다."
2023-06-28,0,1,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 7.0원 오른 1,307.3원에 마감됐다."
2023-06-29,0,2,1,-0.6666666666666666,"원화와 엔화를 주고받는 방식이 아니라, 전액 달러화 베이스로 진행된다. 29일 원/달러 환율이 10원 넘게 상승해 1,310원대 중후반까지 올랐다. 29일 원 원/달러 환율이 상승 출발했다.이날 서울 외환시장에서 오전 9시 4분 현재 달러 대비 원화 환율은 전일보다 2.5원 오른 1,309.8원이다."
2023-06-30,1,1,0,0.0,30일 원/달러 환율이 소폭 상승했다. 미국 경제 지표가 호조를 나타내면서 연방준비제도의 추가 긴축 우려가 부각되면서 30일 원/달러 환율이 상승 출발했다.
2023-07-03,2,0,0,1.0,"3일 원/달러 환율이 10원 가까이 하락해 1,300원대로 내려갔다. 3일 원/달러 환율이 하락 출발한 달러 대비 원화 환율은 전 거래일보다 5.30원 내린 1,312.40원이다."
2023-07-04,1,1,0,0.0,"4일 원/달러 환율이 위안화 강세 영향에 1,300원 부근까지 내려갔고, 원/엔 재정 환율은 장 중 한때 800원대로 내려갔다. 4일 원 원/달러 환율이 소폭 하락 출발했다.이날 서울 외환시장에서 오전 9시 7분 현재 달러 대비 원화 환율은 전날보다 1.4원 내린 1,306.6원이다."
2023-07-05,2,0,0,1.0,"5일 원/달러 환율이 하락해 1,290원대에서 마감했다. 원/엔 재정환율은 전날에 이어 800원대를 기록했다. 지난 5일 서울 외환시장에서 오전 9시 8분 현재 달러 대비 원화 환율은 전날보다 3.50원 내린 1,297.90원이다."
2023-07-06,0,2,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전날보다 2.3원 오른 1,300.9원에 마감했다. 6일 원/달러 환율이 미국의 추가 긴축 경계감이 높아진 영향을 받아 상승 출발했다."
2023-07-07,0,1,0,-1.0,7일 원 원/달러 환율이 미국의 추가 금리 인상 우려에 상승 마감했다.
2023-07-10,1,1,0,0.0,10일 원 원/달러 환율은 달러 되돌림 수요 영향으로 상승 마감했다. 10일 원/달러 환율은 미국 고용지표 둔화 등으로 달러화가 약세를 보이며 하락 출발했다.
2023-07-13,1,0,0,1.0,"13일 원/달러 환율은 미국 달러화 약세에 1,270원대로 떨어졌다.딜링룸이날 서울 외환시장에서 달러 대비 원화 환율은 전날보다 14.7원 내린 1,274.0원에 마감했다."
2023-07-14,1,0,0,1.0,"14일 원/달러 환율이 1,260원대로 하락 출발했다."
2023-07-20,0,2,0,-1.0,"20일 원/달러 환율은 상승 마감했다. 서울 외환시장에서 오전 9시 8분 현재 달러 대비 원화 환율은 전날보다 1.70원 오른 1,267.3원이다."
2023-07-21,1,2,0,-0.3333333333333333,"21일 원/달러 환율이 달러화 강세와 위험선호 심리 후퇴에 1,280원대로 올라섰다. 21일 원/달러 환율은 미국 고용시장 개선과 기술주 투자심리 위축 등의 영향을 받아 상승 출발했다.이날 서울 외환시장에서 오전 9시 8분 현재 달러 대비 원화 환율은 전날보다 8.8원 오른 1,278.7원이다. 한국 원화가 인공지능의 글로벌 붐 덕에 올해 하반기 추가적인 강세가 기대된다고 블룸버그통신이 20일 보도했다."
2023-07-24,1,1,0,0.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 3.5원 내린 1,279.9원에 거래를 마쳤다. 서울 외환 외환시장에서 오전 9시 8분 현재 달러 대비 원화 환율은 전 거래일보다 4.1원 오른 1,287.5원이다."
2023-07-25,1,1,0,0.0,"원/달러 환율이 하락해 1,270원대 중반에서 마감했다. 지난 25일 서울 외환시장에서 오전 9시 10분 현재 달러 대비 원화 환율은 전 거래일보다 4.4원 오른 1,284.3원이다."
2023-07-26,1,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 0.9원 내린 1,274.5원에 거래를 마쳤다."
2023-07-27,0,1,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 3.2원 상승한 1,277.7원에 거래를 마쳤다."
2023-07-28,1,1,0,0.0,"28일 원/달러 환율이 하락했다. 미국 경제지표 호조, 유로화 약세 영향으로 28일 원/달러 환율이 오름세로 출발했다."
2023-08-01,1,1,0,0.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 9.2원 오른 1,283.8원에 거래를 마쳤다. 원/달러 환율은 장 초반 1,270원대 중후반에서 등락하고 있다."
2023-08-02,1,1,0,0.0,"2일 원/달러 환율이 미국 신용등급 강등 소식에 10원 넘게 상승해 다시 1,300원선 재진입을 눈앞에 뒀다. 2일 원/달러 환율은 미국 신용등급 강등에도 상승세로 출발했다."
2023-08-03,1,1,0,0.0,"3일 원/달러 환율이 1,300원선을 찍고 내려왔다. 3일 원/달러 환율은 장 초반 1,290원대 보합권에서 움직이고 있다.이날 서울 외환시장에서 오전 9시 14분 현재 달러 대비 원화 환율은 전 거래일보다 0.3원 내린 1,298.2원이다."
2023-08-04,1,1,0,0.0,"원/달러 환율이 4일 장중 10원 넘게 올라 1,310원에 바짝 다가섰다. 4일 원/달러 환율은 미국 고용지표 발표를 대기하며 장 초반 보합권에서 움직이고 있다.이날 서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 0.1원 내린 1,299.0원이다."
2023-08-07,0,0,1,0.0,"미국 7월 소비자 소비자물가지수 발표를 앞둔 가운데 7일 원/달러 환율은 1,300원 초반 구간에서 저가 매수로 대응할 수 있다고 설명했다."
2023-08-08,0,1,0,-1.0,"원/달러 환율이 8일 9원 넘게 뛰어 한 달여 만에 1,310원대로 올라섰다."
2023-08-09,0,1,1,-0.5,9일 원/달러 환율이 미국 소비자물가지수 발표를 앞두고 보합권에서 마감했다. 9일 원/달러 환율이 달러 강세로 상승 출발했다.
2023-08-10,0,1,1,-0.5,10일 원/달러 환율은 소폭 상승 마감했다. 10일 원/달러 환율은 미국 7월 소비자물가지수 발표를 앞두고 보합 출발했다.
2023-08-11,0,2,0,-1.0,"11일 원/달러 환율은 1,320원대에서 상승 마감했다. 11일 원/달러 환율은 미국 7월 소비자물가지수가 지난해 같은 달보다 3.2% 올랐다고 밝혔다."
2023-08-14,0,1,0,-1.0,"14일 원/달러 환율이 1,330원대에 올라서며 상승세를 지속했다."
2023-08-16,0,2,0,-1.0,"16일 원/달러 환율이 중국 경기 둔화 우려에 상승세를 지속했다. 16일 원/달러 환율이 장중 1,340원대로 올라섰다."
2023-08-21,0,2,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 4.3원 오른 1,342.6원에 장을 마쳤다. 21일 원/달러 환율이 장 초반 상승세를 나타냈다."
2023-08-22,2,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 7.1원 하락한 1,335.5원에 장을 마쳤다. 22일 원/달러 환율이 장 초반 하락세를 보였다."
2023-08-23,0,2,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 4.2원 상승한 1,339.7원에 장을 마쳤다. 23일 원 원/달러 환율이 장 초반 상승세다."
2023-08-24,1,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 17.1원 하락한 1,322.6원에 장을 마쳤다."
2023-08-28,2,0,0,1.0,28일 원/달러 환율이 소폭 하락 마감했다. 28일 원/달러 환율이 지난 주말 제롬 파월 미국 연방준비제도 의장의 잭슨홀 미팅 연설 등을 소화하며 장 초반 하락 출발했다.
2023-08-29,2,0,0,1.0,29일 서울 원/달러 환율이 소폭 하락 마감했다. 29일 원/달러 환율은 장 초반 하락세를 보였다.
2023-08-30,1,1,0,0.0,"30일 원/달러 환율이 소폭 올랐다. 30일 원 원/달러 환율이 전날 미국 고용시장 둔화에 하락 출발한 가운데, 서울 외환시장에서 오전 9시 6분 현재 달러 대비 원화 환율은 전일보다 2.5원 내린 1,319.4원이다."
2023-08-31,1,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 1.6원 내린 1,321.8원에 장을 마쳤다."
2023-09-01,2,0,0,1.0,"1일 원/달러 환율이 1,310원대에서 하락 마감했다. 1일 원/달러 환율이 상승 출발한 유로화 약세로 인한 달러화 강세 영향으로 원/달러 환율이 상승 출발했다."
2023-09-05,0,2,0,-1.0,서울 외환시장에서 달러 대비 원화 환율은 위안화 약세에 연동해 상승 마감했다. 5일 원/달러 환율이 상승세를 보이고 있다.
2023-09-06,1,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 0.1원 내린 1,330.5원에 마감했다."
2023-09-07,0,2,0,-1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 4.9원 오른 1,335.4원에 마감했다. 7일 원/달러 환율은 상승 출발했다."
2023-09-12,1,0,0,1.0,"12일 원/달러 환율은 하락 출발했다.이날 서울 외환시장에서 오전 9시 5분 현재 달러 대비 원화 환율은 전날보다 4.65원 내린 1,326.45원이다."
2023-09-13,1,0,0,1.0,"13일 원/달러 환율은 장 초반 하락세다.이날 서울 외환시장에서 오전 9시 14분 현재 달러 대비 원화 환율은 전날보다 2.2원 내린 1,325.6원이다."
2023-09-15,0,1,0,-1.0,"15일 원/달러 환율은 상승 출발했다.이날 서울 외환시장에서 오전 9시 11분 현재 달러 대비 원화 환율은 전날보다 2.7원 오른 1,328.4원이다."
2023-09-18,1,1,0,0.0,"서울 외환시장에서 달러 대비 원화 환율은 전 거래일보다 1.5원 내린 1,324.4원에 마감했다. 18일 원/달러 환율은 장 초반 상승하고 18일 원/달러 환율은 장 초반 상승하고 있다."
2023-09-19,1,1,0,0.0,"19일 원 원/달러 환율이 상승했다. 미국 주택시장 부진 우려가 커지고, 유로화가 강세를 나타낸 영향으로 19일 원/달러 환율은 장 초반 하락하고 있다."
2023-09-20,0,1,0,-1.0,20일 원/달러 환율은 미국 연방공개시장위원회 회의 경계감 속에 소폭 상승했다.
2023-09-21,0,1,0,-1.0,21일 원/달러 환율은 미국 연방공개시장위원회 회의 결과를 소화하며 10원 가까이 올랐다.
2023-09-22,0,1,0,-1.0,"22일 원/달러 환율은 상승해 1,340원대 초반에서 움직이고 있다."
2023-09-25,2,0,0,1.0,"서울 외환시장에서 달러 대비 원화 환율은 전일보다 0.3원 내린 1,336.5원에 마감했다. 25일 원/달러 환율이 장 초반 하락해 1,330원대 중반에서 움직이고 있다.이날 서울 외환시장에서 오전 9시 7분 현재 달러 대비 원화 환율은 전 거래일보다 1.2원 내린 1,335.6원에서 거래되고 있다."
2023-09-26,0,2,0,-1.0,"26일 원/달러 환율이 장중 1,350원 턱밑까지 오르면서 연고점을 경신했다. 서울 외환시장에서 오전 9시 13분 현재 달러 대비 원화 환율은 전날보다 2.5원 오른 1,339.0원에서 거래되고 있다."
2023-09-27,0,3,0,-1.0,"27일 원 원/달러 환율이 장중 1,356원까지 오르며 연고점을 경신했다가 연고점을 경신했다가 연고점을 경신했다가 상승 폭을을 축소해 전날보다 0.8원 오른 1,349.3원에 마감했다. 27일 원/달러 환율이 장중 1,356원까지 오르면서 단숨에 전날 기록했던 연고점을 경신했다. 27일 원/달러 환율이 간밤 글로벌 달러 강세와 증시 불안 등을 반영해 상승 출발하면서 연고점을 재차 경신했다."
2023-10-05,1,0,0,1.0,"5일 원/달러 환율은 10원 넘게 급락해 1,350원대에서 마감됐다."
2023-10-06,2,0,0,1.0,"6일 원/달러 환율은 국제유가 하락 등의 영향으로 소폭 하락했다.달러이날 서울 외환시장에서 달러 대비 원화 환율은 전날보다 0.6원 내린 1,349.9원에 마감했다. 6일 원/달러 환율이 하락 출발해 1,340원대 중후반에서 등락하고 있다.이날 서울 외환시장에서 오전 9시 9분 현재 달러 대비 원화 환율은 전날보다 3.4원 내린 1,347.1원에 거래되고 있다."
